time_hrs,th_0_889_cm,th_1_778_cm,th_2_667_cm,th_3_556_cm,th_4_445_cm,th_5_334_cm,th_6_223_cm,th_7_112_cm,th_8_001_cm,th_8_89_cm,th_9_779_cm,th_10_668_cm,th_11_557_cm,th_12_446_cm,th_13_335_cm,th_14_224_cm,th_15_113_cm,th_16_002_cm,th_16_891_cm,th_17_78_cm,th_18_669_cm,th_19_558_cm,th_20_447_cm,th_21_336_cm,th_22_225_cm,th_23_114_cm,th_24_003_cm,th_24_892_cm,th_25_781_cm,th_26_67_cm,th_27_559_cm,th_28_448_cm
737199.294814815,26.895,28.4325,29.4575,30.38,30.585,30.2775,29.97,29.355,28.2275,27.305,25.9725,24.435,22.2825,20.4375,19.0025,18.1825,17.875,17.7725,17.67,17.26,17.1575,17.3625,17.3625,17.1575,17.1575,17.3625,17.1575,17.3625,16.9525,17.26,16.9525,17.26
737199.294918981,26.895,28.4325,29.355,30.38,30.585,30.2775,29.97,29.355,28.125,27.305,25.9725,24.5375,22.385,20.4375,19.0025,18.1825,17.875,17.7725,17.7725,17.3625,17.1575,17.465,17.3625,17.26,17.26,17.3625,17.1575,17.3625,16.9525,17.26,16.9525,17.3625
737199.295023148,26.895,28.4325,29.355,30.38,30.585,30.2775,29.97,29.355,28.2275,27.305,25.9725,24.64,22.385,20.4375,19.0025,18.1825,17.875,17.7725,17.7725,17.3625,17.26,17.465,17.3625,17.26,17.26,17.465,17.26,17.3625,16.9525,17.26,16.9525,17.3625
737199.295115741,26.895,28.4325,29.355,30.38,30.585,30.175,29.97,29.355,28.2275,27.305,25.87,24.3325,22.6925,21.0525,19.105,18.1825,17.875,17.875,17.7725,17.3625,17.26,17.465,17.465,17.26,17.26,17.465,17.26,17.3625,17.055,17.3625,16.9525,17.3625
737199.295219907,26.895,28.4325,29.355,30.38,30.585,30.175,29.97,29.355,28.2275,27.305,25.87,24.3325,22.59,20.745,19.105,18.1825,17.9775,17.875,17.7725,17.3625,17.26,17.465,17.465,17.26,17.26,17.465,17.26,17.465,17.055,17.3625,17.055,17.3625
737199.295324074,26.895,28.4325,29.4575,30.38,30.585,30.2775,29.97,29.355,28.2275,27.305,25.87,24.3325,22.4875,20.745,19.105,18.1825,17.9775,17.875,17.7725,17.465,17.26,17.465,17.465,17.3625,17.3625,17.5675,17.3625,17.465,17.055,17.3625,17.055,17.3625
737199.295428241,26.895,28.4325,29.355,30.38,30.585,30.2775,29.97,29.355,28.125,27.305,25.87,24.3325,22.4875,20.6425,19.105,18.1825,17.9775,17.875,17.875,17.465,17.26,17.5675,17.465,17.3625,17.3625,17.5675,17.3625,17.465,17.055,17.465,17.055,17.3625
737199.295532407,26.895,28.4325,29.355,30.4825,30.585,30.2775,29.97,29.355,28.2275,27.305,25.7675,24.23,22.4875,20.6425,19.2075,18.285,17.9775,17.9775,17.875,17.465,17.3625,17.5675,17.465,17.3625,17.3625,17.5675,17.3625,17.465,17.1575,17.465,17.055,17.465
737199.295636574,26.895,28.4325,29.355,30.38,30.585,30.2775,29.97,29.355,28.2275,27.305,25.7675,24.23,22.4875,20.6425,19.2075,18.285,18.08,17.9775,17.875,17.465,17.3625,17.5675,17.5675,17.3625,17.3625,17.5675,17.3625,17.5675,17.1575,17.465,17.055,17.465
737199.295729167,26.895,28.4325,29.355,30.38,30.585,30.2775,29.97,29.355,28.2275,27.305,25.7675,24.23,22.4875,20.6425,19.2075,18.285,18.08,17.9775,17.875,17.465,17.3625,17.5675,17.465,17.3625,17.3625,17.5675,17.3625,17.465,17.1575,17.465,17.055,17.465
737199.295833333,26.7925,28.4325,29.355,30.38,30.585,30.2775,30.0725,29.355,28.2275,27.305,25.7675,24.23,22.4875,20.6425,19.2075,18.285,17.9775,17.9775,17.875,17.465,17.3625,17.5675,17.5675,17.3625,17.3625,17.5675,17.3625,17.465,17.1575,17.465,17.055,17.465
737199.2959375,26.895,28.4325,29.4575,30.38,30.585,30.2775,29.97,29.355,28.125,27.305,25.87,24.23,22.4875,20.6425,19.2075,18.285,17.9775,17.9775,17.875,17.465,17.3625,17.5675,17.465,17.3625,17.3625,17.5675,17.3625,17.465,17.055,17.465,17.055,17.465
737199.296041667,26.895,28.4325,29.4575,30.4825,30.585,30.2775,29.97,29.355,28.2275,27.305,25.7675,24.3325,22.4875,20.745,19.31,18.3875,18.08,17.9775,17.875,17.465,17.3625,17.5675,17.5675,17.3625,17.3625,17.5675,17.3625,17.465,17.1575,17.465,17.055,17.465
737199.296145833,26.895,28.4325,29.4575,30.4825,30.585,30.2775,29.97,29.355,28.2275,27.305,25.7675,24.3325,22.4875,20.745,19.31,18.3875,18.08,17.9775,17.875,17.465,17.3625,17.5675,17.465,17.3625,17.3625,17.5675,17.3625,17.5675,17.1575,17.465,17.055,17.465
737199.29625,26.895,28.4325,29.4575,30.4825,30.585,30.2775,29.97,29.355,28.2275,27.305,25.7675,24.23,22.4875,20.745,19.31,18.3875,18.08,17.9775,17.9775,17.5675,17.3625,17.5675,17.5675,17.3625,17.3625,17.67,17.3625,17.5675,17.1575,17.465,17.055,17.465
737199.296342593,26.895,28.4325,29.4575,30.4825,30.585,30.2775,29.97,29.355,28.2275,27.305,25.7675,24.23,22.4875,20.745,19.4125,18.3875,18.1825,17.9775,17.9775,17.5675,17.3625,17.67,17.5675,17.465,17.465,17.5675,17.3625,17.5675,17.1575,17.5675,17.1575,17.465
737199.296446759,26.895,28.4325,29.4575,30.4825,30.585,30.2775,29.97,29.355,28.2275,27.305,25.87,24.23,22.59,20.745,19.4125,18.49,18.1825,18.08,17.9775,17.5675,17.465,17.67,17.5675,17.465,17.465,17.5675,17.465,17.5675,17.1575,17.465,17.1575,17.465
737199.296550926,26.895,28.4325,29.4575,30.4825,30.585,30.175,29.97,29.355,28.2275,27.305,25.87,24.435,22.4875,20.8475,19.4125,18.3875,18.1825,18.08,17.9775,17.5675,17.465,17.67,17.5675,17.465,17.465,17.5675,17.465,17.5675,17.1575,17.465,17.055,17.465
737199.296655093,26.7925,28.4325,29.4575,30.4825,30.585,30.2775,29.8675,29.355,28.2275,27.305,25.87,24.23,22.59,20.8475,19.4125,18.49,18.08,18.08,17.9775,17.5675,17.465,17.67,17.5675,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.1575,17.465
737199.296759259,26.895,28.4325,29.355,30.4825,30.585,30.2775,29.97,29.355,28.2275,27.305,25.87,24.23,22.59,20.8475,19.4125,18.49,18.1825,18.08,17.9775,17.5675,17.465,17.67,17.5675,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.1575,17.465
737199.296863426,26.895,28.4325,29.355,30.38,30.585,30.175,29.8675,29.355,28.2275,27.305,25.9725,24.64,22.59,20.8475,19.31,18.3875,18.1825,17.9775,17.9775,17.5675,17.465,17.67,17.5675,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.1575,17.465
737199.296956019,26.895,28.4325,29.355,30.38,30.585,30.2775,29.8675,29.355,28.2275,27.305,25.9725,24.64,22.795,20.95,19.8225,18.49,18.1825,17.9775,17.9775,17.5675,17.465,17.67,17.5675,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.1575,17.465
737199.297060185,26.895,28.4325,29.355,30.38,30.585,30.2775,29.8675,29.355,28.2275,27.305,25.87,24.435,22.6925,21.0525,19.8225,18.5925,18.1825,18.08,17.9775,17.5675,17.465,17.67,17.67,17.465,17.465,17.67,17.465,17.5675,17.1575,17.5675,17.1575,17.5675
737199.297164352,26.895,28.4325,29.355,30.38,30.585,30.2775,29.97,29.355,28.2275,27.305,25.87,24.5375,22.6925,21.0525,19.72,18.5925,18.1825,18.08,17.9775,17.5675,17.465,17.67,17.67,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.1575,17.5675
737199.297268518,26.7925,28.4325,29.355,30.38,30.585,30.2775,29.97,29.355,28.2275,27.305,25.87,24.5375,22.795,21.0525,19.72,18.5925,18.1825,18.08,17.9775,17.5675,17.465,17.67,17.5675,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.1575,17.465
737199.297372685,26.895,28.4325,29.355,30.38,30.585,30.2775,29.97,29.355,28.2275,27.305,25.87,24.64,22.795,21.155,19.8225,18.5925,18.1825,18.08,17.9775,17.5675,17.465,17.67,17.5675,17.465,17.465,17.67,17.465,17.5675,17.1575,17.5675,17.1575,17.5675
737199.297476852,26.895,28.4325,29.355,30.38,30.585,30.2775,29.97,29.355,28.2275,27.305,25.87,24.5375,22.795,21.155,20.2325,18.695,18.1825,18.08,17.9775,17.5675,17.3625,17.67,17.5675,17.465,17.465,17.5675,17.465,17.5675,17.1575,17.465,17.1575,17.465
737199.29755787,26.895,28.4325,29.355,30.38,30.585,30.1878125,29.97,29.355,28.2275,27.305,25.87,24.8065625,22.795,21.2446875,20.1428125,19.05375,18.1825,18.08,17.9775,17.5675,17.4521875,17.67,17.5675,17.465,17.465,17.6571875,17.465,17.5675,17.1575,17.5546875,17.1575,17.465
737199.297569444,26.895,28.4325,29.355,30.38,30.585,30.175,29.97,29.355,28.2275,27.305,25.87,24.845,22.795,21.2575,20.13,19.105,18.1825,18.08,17.9775,17.5675,17.465,17.67,17.5675,17.465,17.465,17.67,17.465,17.5675,17.1575,17.5675,17.1575,17.465
737199.297673611,26.7925,28.4325,29.355,30.38,30.585,30.2775,29.97,29.355,28.2275,27.305,25.87,24.7425,23,21.2575,20.0275,19.105,18.3875,18.1825,18.1825,17.67,17.465,17.67,17.67,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.1575,17.465
737199.297777778,26.895,28.4325,29.355,30.38,30.585,30.175,29.97,29.355,28.2275,27.305,25.87,24.64,23,21.2575,20.0275,19.0025,18.285,18.1825,18.08,17.67,17.465,17.67,17.5675,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.1575,17.465
737199.297881944,26.895,28.4325,29.355,30.2775,30.4825,30.2775,29.97,29.355,28.2275,27.305,25.87,24.5375,23.1025,21.4625,19.925,18.9,18.285,18.1825,17.9775,17.67,17.465,17.67,17.5675,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.1575,17.465
737199.297986111,26.7925,28.4325,29.355,30.38,30.585,30.2775,29.97,29.355,28.2275,27.305,25.87,24.5375,23.1025,21.565,19.925,18.9,18.285,18.1825,18.08,17.5675,17.465,17.67,17.5675,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.1575,17.465
737199.298090278,26.895,28.4325,29.355,30.38,30.585,30.175,29.97,29.355,28.2275,27.305,25.87,24.64,23.1025,21.8725,19.925,18.9,18.285,18.08,18.08,17.5675,17.465,17.67,17.67,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.1575,17.465
737199.29818287,26.7925,28.33,29.355,30.38,30.585,30.175,29.97,29.4575,28.2275,27.305,25.87,24.5375,23.205,21.8725,19.8225,18.7975,18.285,18.08,17.9775,17.5675,17.465,17.67,17.67,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.1575,17.465
737199.298287037,26.7925,28.4325,29.355,30.38,30.585,30.2775,29.97,29.355,28.2275,27.305,26.075,24.64,23.1025,21.6675,19.925,18.9,18.285,18.08,18.08,17.67,17.465,17.67,17.67,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.1575,17.465
737199.298391204,26.7925,28.4325,29.355,30.38,30.585,30.2775,29.97,29.355,28.2275,27.2025,26.075,24.7425,23.1025,21.565,20.2325,18.9,18.285,18.08,17.9775,17.5675,17.465,17.67,17.67,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.1575,17.465
737199.29849537,26.7925,28.33,29.355,30.38,30.4825,30.2775,29.97,29.355,28.125,27.305,26.075,24.7425,23,21.565,20.13,18.7975,18.285,18.08,18.08,17.67,17.465,17.67,17.67,17.465,17.465,17.67,17.465,17.5675,17.1575,17.5675,17.1575,17.465
737199.298599537,26.7925,28.33,29.355,30.38,30.585,30.175,29.97,29.355,28.2275,27.305,26.075,24.64,23,21.6675,20.0275,18.7975,18.285,18.08,18.08,17.67,17.465,17.67,17.67,17.465,17.465,17.67,17.3625,17.5675,17.1575,17.465,17.1575,17.465
737199.298703704,26.7925,28.33,29.355,30.38,30.4825,30.175,29.97,29.355,28.2275,27.305,25.9725,24.5375,23,21.6675,19.925,18.7975,18.285,18.08,18.08,17.67,17.465,17.67,17.67,17.465,17.465,17.67,17.3625,17.5675,17.1575,17.465,17.1575,17.465
737199.298796296,26.7925,28.33,29.355,30.2775,30.4825,30.175,29.97,29.355,28.2275,27.305,25.87,24.5375,23.1025,21.6675,20.0275,18.7975,18.285,18.08,18.08,17.67,17.465,17.67,17.5675,17.465,17.465,17.67,17.465,17.5675,17.1575,17.5675,17.1575,17.465
737199.298900463,26.7925,28.33,29.2525,30.38,30.585,30.175,29.97,29.355,28.2275,27.305,25.87,24.435,23.1025,21.6675,20.54,18.7975,18.285,18.08,18.08,17.5675,17.465,17.67,17.5675,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.1575,17.465
737199.29900463,26.7925,28.33,29.2525,30.2775,30.4825,30.175,29.97,29.355,28.2275,27.305,25.87,24.435,23,21.77,20.4375,18.9,18.285,18.08,18.08,17.5675,17.465,17.67,17.5675,17.465,17.3625,17.67,17.465,17.5675,17.1575,17.465,17.055,17.465
737199.299108796,26.7925,28.33,29.2525,30.2775,30.585,30.175,29.97,29.355,28.2275,27.4075,25.9725,24.435,23,21.8725,20.335,18.9,18.3875,18.1825,18.08,17.67,17.465,17.67,17.67,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.1575,17.465
737199.299212963,26.7925,28.33,29.2525,30.2775,30.585,30.175,29.97,29.355,28.2275,27.4075,25.9725,24.435,23,21.975,20.335,18.9,18.3875,18.1825,18.08,17.67,17.465,17.67,17.5675,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.055,17.465
737199.29931713,26.7925,28.33,29.2525,30.2775,30.585,30.175,29.97,29.355,28.2275,27.51,26.075,24.435,23,21.8725,20.335,18.7975,18.3875,18.1825,18.08,17.7725,17.5675,17.7725,17.7725,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.1575,17.465
737199.299409722,26.7925,28.33,29.2525,30.2775,30.585,30.175,29.97,29.355,28.2275,27.4075,26.1775,24.5375,23,21.8725,20.2325,18.7975,18.3875,18.1825,18.08,17.67,17.5675,17.67,17.67,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.055,17.465
737199.299513889,26.7925,28.33,29.2525,30.2775,30.585,30.175,29.97,29.355,28.2275,27.4075,26.075,24.435,23,21.8725,20.13,18.7975,18.3875,18.1825,18.08,17.67,17.465,17.67,17.67,17.465,17.465,17.5675,17.465,17.5675,17.1575,17.465,17.055,17.465
737199.299618056,26.7925,28.33,29.2525,30.2775,30.585,30.175,29.97,29.355,28.2275,27.4075,26.075,24.435,23,21.77,20.13,18.7975,18.285,18.1825,18.08,17.67,17.465,17.67,17.67,17.465,17.465,17.67,17.3625,17.5675,17.1575,17.465,17.055,17.465
737199.299722222,26.7925,28.33,29.2525,30.2775,30.585,30.175,29.97,29.355,28.2275,27.4075,26.075,24.435,23,21.77,20.0275,18.7975,18.285,18.1825,18.08,17.67,17.465,17.67,17.67,17.465,17.465,17.67,17.3625,17.5675,17.1575,17.465,17.055,17.465
737199.299826389,26.7925,28.33,29.2525,30.2775,30.585,30.175,29.97,29.355,28.2275,27.4075,25.9725,24.435,23,21.6675,20.2325,18.7975,18.285,18.1825,18.08,17.67,17.465,17.67,17.5675,17.465,17.465,17.5675,17.3625,17.5675,17.1575,17.465,17.055,17.465
737199.299930556,26.7925,28.33,29.2525,30.38,30.585,30.175,29.97,29.355,28.2275,27.4075,25.7675,24.435,23,21.6675,20.13,18.7975,18.285,18.1825,18.08,17.5675,17.465,17.67,17.67,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.055,17.465
737199.300023148,26.7925,28.33,29.2525,30.2775,30.4825,30.175,29.97,29.355,28.2275,27.4075,25.7675,24.435,23,21.6675,20.0275,18.7975,18.285,18.1825,18.08,17.67,17.465,17.67,17.5675,17.465,17.465,17.67,17.3625,17.5675,17.1575,17.465,17.055,17.465
737199.300127315,26.7925,28.33,29.2525,30.2775,30.585,30.175,29.97,29.355,28.2275,27.4075,25.9725,24.435,23,21.565,19.925,18.7975,18.3875,18.1825,18.08,17.67,17.465,17.67,17.67,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.055,17.465
737199.300231481,26.7925,28.33,29.2525,30.2775,30.585,30.175,29.97,29.355,28.2275,27.305,25.9725,24.3325,23,21.4625,19.925,18.695,18.3875,18.1825,18.08,17.67,17.465,17.67,17.67,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.055,17.465
737199.300335648,26.7925,28.33,29.2525,30.2775,30.585,30.175,29.97,29.355,28.2275,27.4075,25.87,24.3325,22.8975,21.4625,19.8225,18.695,18.285,18.08,17.9775,17.67,17.465,17.67,17.67,17.465,17.465,17.67,17.3625,17.465,17.1575,17.465,17.055,17.465
737199.300439815,26.7925,28.33,29.2525,30.2775,30.4825,30.175,29.97,29.355,28.2275,27.4075,26.075,24.435,22.8975,21.36,19.8225,18.695,18.285,18.285,18.08,17.5675,17.465,17.67,17.67,17.465,17.465,17.67,17.465,17.5675,17.1575,17.465,17.055,17.465
737199.300543981,26.7925,28.33,29.2525,30.2775,30.585,30.175,29.97,29.355,28.2275,27.4075,25.9725,24.435,22.8975,21.36,19.72,18.5925,18.285,18.1825,18.08,17.5675,17.465,17.67,17.67,17.465,17.465,17.5675,17.465,17.5675,17.1575,17.5675,17.1575,17.465
737199.300636574,26.7925,28.33,29.2525,30.2775,30.585,30.175,29.97,29.355,28.2275,27.4075,26.075,24.435,22.8975,21.36,19.72,18.5925,18.285,18.1825,18.1825,17.67,17.465,17.7725,17.67,17.5675,17.465,17.67,17.465,17.5675,17.1575,17.465,17.055,17.465
737199.300659722,26.7925,28.33,29.2525,30.3002777777778,30.585,30.175,29.9472222222222,29.355,28.2275,27.4075,26.0294444444444,24.435,22.9202777777778,21.3372222222222,19.6972222222222,18.5697222222222,18.285,18.1825,18.1597222222222,17.67,17.465,17.7725,17.67,17.5675,17.4877777777778,17.6927777777778,17.465,17.5902777777778,17.1575,17.465,17.0777777777778,17.465
737199.300740741,26.7925,28.33,29.2525,30.38,30.585,30.175,29.8675,29.355,28.2275,27.4075,25.87,24.435,23,21.2575,19.6175,18.49,18.285,18.1825,18.08,17.67,17.465,17.7725,17.67,17.5675,17.5675,17.7725,17.465,17.67,17.1575,17.465,17.1575,17.465
737199.300844907,26.7925,28.33,29.2525,30.2775,30.4825,30.175,29.8675,29.355,28.2275,27.4075,25.7675,24.435,22.8975,21.2575,19.6175,18.49,18.1825,18.1825,18.08,17.67,17.5675,17.7725,17.67,17.5675,17.5675,17.7725,17.465,17.67,17.26,17.5675,17.1575,17.465
737199.300949074,26.7925,28.33,29.2525,30.2775,30.4825,30.175,29.8675,29.355,28.2275,27.305,25.7675,24.435,22.8975,21.2575,19.6175,18.49,18.285,18.1825,18.08,17.67,17.5675,17.7725,17.67,17.5675,17.5675,17.7725,17.5675,17.67,17.26,17.5675,17.1575,17.465
737199.301053241,26.7925,28.33,29.2525,30.2775,30.4825,30.175,29.8675,29.355,28.2275,27.305,25.665,24.3325,23,21.2575,19.6175,18.695,18.1825,18.08,18.08,17.67,17.465,17.7725,17.67,17.5675,17.5675,17.7725,17.5675,17.67,17.1575,17.5675,17.1575,17.465
737199.301157407,26.7925,28.33,29.2525,30.2775,30.4825,30.175,29.8675,29.355,28.125,27.305,25.7675,24.3325,22.8975,21.36,19.925,18.5925,18.1825,18.1825,18.08,17.67,17.5675,17.7725,17.67,17.465,17.5675,17.7725,17.465,17.67,17.26,17.465,17.1575,17.465
737199.30125,26.7925,28.33,29.2525,30.2775,30.4825,30.175,29.8675,29.355,28.2275,27.305,25.7675,24.3325,22.8975,21.36,19.8225,18.5925,18.1825,18.08,18.08,17.67,17.465,17.7725,17.67,17.5675,17.5675,17.67,17.465,17.67,17.1575,17.5675,17.1575,17.5675
737199.301354167,26.7925,28.33,29.2525,30.2775,30.4825,30.175,29.8675,29.355,28.2275,27.305,25.665,24.3325,22.8975,21.2575,19.72,18.5925,18.1825,18.08,18.08,17.67,17.465,17.7725,17.67,17.5675,17.5675,17.67,17.465,17.5675,17.1575,17.465,17.1575,17.465
737199.301458333,26.7925,28.33,29.2525,30.2775,30.4825,30.175,29.8675,29.2525,28.125,27.305,25.7675,24.435,23.3075,21.2575,19.72,18.5925,18.1825,18.08,18.08,17.67,17.465,17.7725,17.67,17.465,17.5675,17.67,17.465,17.5675,17.1575,17.5675,17.1575,17.465
737199.3015625,26.7925,28.33,29.2525,30.2775,30.4825,30.175,29.8675,29.2525,28.2275,27.305,25.665,24.435,23.1025,21.2575,19.6175,18.49,18.1825,18.08,18.08,17.67,17.465,17.67,17.67,17.465,17.5675,17.67,17.465,17.67,17.1575,17.5675,17.1575,17.465
737199.301666667,26.7925,28.33,29.2525,30.2775,30.4825,30.0725,29.8675,29.2525,28.2275,27.305,25.665,24.435,23,21.155,19.6175,18.49,18.1825,18.08,18.08,17.67,17.5675,17.7725,17.67,17.5675,17.5675,17.67,17.465,17.5675,17.1575,17.5675,17.1575,17.465
737199.301770833,26.7925,28.33,29.2525,30.2775,30.4825,30.0725,29.8675,29.2525,28.125,27.305,25.665,24.3325,23,21.155,19.6175,18.49,18.1825,18.08,18.08,17.67,17.5675,17.7725,17.7725,17.5675,17.5675,17.7725,17.465,17.67,17.26,17.5675,17.1575,17.5675
737199.301863426,26.7925,28.33,29.2525,30.2775,30.4825,30.175,29.765,29.2525,28.125,27.305,25.665,24.3325,22.8975,21.155,19.6175,18.5925,18.285,18.1825,18.08,17.67,17.5675,17.7725,17.7725,17.67,17.5675,17.7725,17.465,17.67,17.26,17.5675,17.1575,17.465
737199.301967593,26.7925,28.33,29.2525,30.2775,30.4825,30.0725,29.765,29.2525,28.125,27.305,25.665,24.435,22.8975,21.155,19.6175,18.49,18.1825,18.08,18.08,17.67,17.5675,17.7725,17.7725,17.67,17.5675,17.67,17.465,17.5675,17.26,17.5675,17.1575,17.465
737199.302071759,26.7925,28.2275,29.2525,30.2775,30.4825,30.0725,29.765,29.15,28.125,27.2025,25.5625,24.3325,22.795,21.155,19.6175,18.5925,18.285,18.1825,18.08,17.67,17.5675,17.7725,17.7725,17.67,17.5675,17.67,17.465,17.5675,17.1575,17.5675,17.1575,17.465
737199.302175926,26.7925,28.33,29.2525,30.2775,30.38,30.0725,29.765,29.2525,28.125,27.2025,25.46,24.3325,22.795,21.155,19.6175,18.5925,18.1825,18.08,18.08,17.67,17.5675,17.7725,17.7725,17.67,17.5675,17.67,17.465,17.5675,17.1575,17.465,17.1575,17.465
737199.302280093,26.7925,28.2275,29.2525,30.175,30.38,30.0725,29.765,29.2525,28.125,27.2025,25.46,24.23,22.795,21.155,19.72,18.5925,18.1825,18.08,18.08,17.67,17.5675,17.7725,17.7725,17.5675,17.5675,17.67,17.465,17.5675,17.26,17.465,17.1575,17.465
737199.302384259,26.7925,28.2275,29.15,30.2775,30.4825,30.0725,29.765,29.2525,28.125,27.2025,25.46,24.1275,22.6925,21.155,19.72,18.5925,18.1825,18.1825,18.08,17.67,17.5675,17.7725,17.7725,17.5675,17.5675,17.67,17.465,17.67,17.26,17.5675,17.1575,17.5675
737199.302476852,26.69,28.2275,29.15,30.175,30.38,30.0725,29.765,29.15,28.125,27.2025,25.46,24.1275,22.6925,21.0525,19.6175,18.5925,18.1825,18.08,17.9775,17.67,17.5675,17.7725,17.7725,17.5675,17.5675,17.67,17.465,17.67,17.1575,17.5675,17.1575,17.5675
737199.302581019,26.7925,28.2275,29.15,30.175,30.4825,30.0725,29.765,29.2525,28.125,27.2025,25.46,24.1275,22.6925,21.0525,19.6175,18.5925,18.1825,18.08,18.08,17.67,17.5675,17.7725,17.67,17.5675,17.5675,17.7725,17.465,17.67,17.26,17.5675,17.1575,17.5675
737199.302685185,26.7925,28.2275,29.15,30.175,30.4825,30.0725,29.765,29.15,28.125,27.2025,25.5625,24.1275,22.6925,21.0525,19.6175,18.5925,18.285,18.08,18.08,17.67,17.5675,17.7725,17.7725,17.5675,17.5675,17.7725,17.465,17.67,17.1575,17.5675,17.1575,17.5675
737199.302789352,26.69,28.2275,29.15,30.175,30.38,30.0725,29.765,29.2525,28.125,27.2025,25.5625,24.1275,22.6925,21.0525,19.6175,18.5925,18.1825,18.08,18.08,17.67,17.5675,17.7725,17.7725,17.5675,17.5675,17.7725,17.465,17.67,17.26,17.5675,17.1575,17.5675
737199.302893518,26.7925,28.2275,29.15,30.175,30.38,30.0725,29.765,29.15,28.0225,27.2025,25.665,24.1275,22.59,20.95,19.515,18.49,18.1825,18.08,18.08,17.67,17.5675,17.7725,17.67,17.5675,17.5675,17.67,17.465,17.67,17.26,17.5675,17.1575,17.5675
737199.302997685,26.7925,28.2275,29.15,30.175,30.38,29.97,29.765,29.15,28.125,27.2025,25.665,24.1275,22.59,20.95,19.515,18.49,18.1825,18.1825,18.08,17.67,17.5675,17.7725,17.67,17.5675,17.5675,17.7725,17.465,17.67,17.26,17.5675,17.1575,17.5675
737199.303090278,26.7925,28.2275,29.15,30.175,30.38,29.97,29.765,29.15,28.0225,27.2025,25.5625,24.1275,22.59,20.95,19.515,18.5925,18.1825,18.1825,18.08,17.67,17.5675,17.7725,17.7725,17.5675,17.5675,17.7725,17.5675,17.67,17.26,17.5675,17.1575,17.5675
737199.303194444,26.7925,28.2275,29.15,30.175,30.38,29.97,29.6625,29.15,28.0225,27.2025,25.5625,24.1275,22.59,20.95,19.515,18.5925,18.285,18.1825,18.08,17.67,17.5675,17.7725,17.7725,17.5675,17.5675,17.7725,17.5675,17.67,17.26,17.5675,17.1575,17.5675
737199.303298611,26.7925,28.2275,29.15,30.175,30.38,29.97,29.6625,29.15,28.125,27.2025,25.5625,24.1275,22.59,20.95,19.515,18.49,18.285,18.1825,18.08,17.67,17.5675,17.7725,17.7725,17.5675,17.5675,17.7725,17.5675,17.67,17.26,17.5675,17.26,17.5675
737199.303402778,26.69,28.2275,29.15,30.175,30.38,29.97,29.6625,29.15,28.125,27.2025,25.87,24.3325,22.59,20.8475,19.515,18.49,18.285,18.1825,18.08,17.7725,17.5675,17.7725,17.7725,17.5675,17.5675,17.7725,17.5675,17.67,17.26,17.5675,17.26,17.5675
737199.303506944,26.69,28.2275,29.15,30.175,30.38,29.97,29.6625,29.15,28.0225,27.2025,25.665,24.23,22.795,21.0525,19.515,18.5925,18.285,18.1825,18.08,17.7725,17.5675,17.875,17.7725,17.5675,17.5675,17.7725,17.5675,17.67,17.26,17.5675,17.26,17.5675
737199.303611111,26.69,28.2275,29.15,30.175,30.2775,29.97,29.765,29.2525,28.0225,27.2025,25.5625,24.23,22.795,20.95,19.515,18.5925,18.285,18.1825,18.08,17.7725,17.5675,17.7725,17.7725,17.5675,17.5675,17.7725,17.5675,17.67,17.26,17.5675,17.26,17.5675
737199.303703704,26.69,28.2275,29.15,30.175,30.2775,29.97,29.765,29.2525,28.0225,27.2025,25.5625,24.23,22.6925,20.95,19.515,18.49,18.285,18.1825,18.08,17.7725,17.5675,17.7725,17.7725,17.5675,17.5675,17.7725,17.5675,17.67,17.26,17.5675,17.26,17.5675
737199.303738426,26.69,28.2275,29.15,30.175,30.2775,29.97,29.7308333333333,29.2183333333333,28.0225,27.2025,25.5625,24.23,22.7266666666667,20.9841666666667,19.515,18.49,18.2508333333333,18.1825,18.08,17.7725,17.5675,17.7725,17.7725,17.5675,17.5675,17.7725,17.5675,17.67,17.26,17.5675,17.26,17.5675
